userID_Index,user_id,gmap_id,name,rating,text,region,time,avg_rating,meta_name,num_of_reviews,price,first_main_category,review_count,gmapID_Index,hash_tag,city,date
198.0,116267112234279452201,0x80c2b6c1d6aa8573:0x887bcd8314c87bba,Royal Gold,5,N/A,California,2020-09-29 20:37:46,4.6,GreenCoast Hydroponics,118,1,Other,178,116560.0,['Garden center' 'Hydroponics equipment supplier'],Los Angeles,2020-09-29
198.0,116267112234279452201,0x80dcd950c4e6b5cd:0xc23bed9e0c02b6d8,Royal Gold,5,N/A,California,2020-09-29 20:47:30,4.6,GrowGeneration Hydroponics Store,134,1,Other,178,41815.0,['Garden center' 'Hydroponics equipment supplier'],Santa Ana,2020-09-29
198.0,116267112234279452201,0x80dd31889b0bd4e7:0xe5047c06d31da9d1,Royal Gold,5,N/A,California,2020-09-28 20:23:14,4.2,GreenCoast Hydroponics,78,1,Other,178,267299.0,"['Hydroponics equipment supplier' 'Agricultural product wholesaler'
 'Garden center']",Long Beach,2020-09-28
198.0,116267112234279452201,0x80dc9b1264b3570f:0x8e0f2f9027e93353,Royal Gold,5,N/A,California,2020-09-25 20:29:49,4.6,GrowGeneration Hydroponics Store,92,1,Other,178,194653.0,['Garden center' 'Hydroponics equipment supplier'],Lake Elsinore,2020-09-25
198.0,116267112234279452201,0x80819989e53a5f89:0x3f961f26068bb10,Royal Gold,5,N/A,California,2020-08-28 18:36:11,4.5,Sparetime Garden Center,136,1,Other,178,141234.0,['Garden center'],San Francisco,2020-08-28
198.0,116267112234279452201,0x54d49331a1553ed5:0x56a5027501632d60,Royal Gold,5,N/A,California,2020-08-04 20:52:54,4.1,Sylvandale Gardens,18,1,Retail,178,204110.0,['Garden center' 'Animal feed store' 'Plant nursery'],other,2020-08-04
201.0,109950363907621122188,0x808580b84d198807:0x8b05b56eb56bb7de,Jacy Hendrix,4,Excellent divey chill spot to hangout or in a group. Badass live music! Drinks! Great place ...real City,California,2019-03-13 19:48:26,4.4,Boom Boom Room,468,2,Food & Beverage,743,12086.0,['Live music venue' 'Bar' 'Concert hall'],San Francisco,2019-03-13
201.0,109950363907621122188,0x80857e131095cebb:0xfc11aff88f730842,Jacy Hendrix (Jacy),5,Always fun diverse crowd in bar and food area. Cheap drink's and food Free popcorn at bar,California,2019-03-06 00:07:53,4.4,Oaks Corner,118,1,Food & Beverage,743,111352.0,['Restaurant' 'Breakfast restaurant' 'Chinese food'],other,2019-03-06
201.0,109950363907621122188,0x808fc0ce786996b7:0xa86c679f679da27,Jacy Hendrix (Jacy),3,"Quick food, basic food , nice staff, not my cup of tea. I guess, I enjoy Oakland area food better. Quick lunch for groups and co workers. Parking lot in strip mall is free.",California,2019-02-26 21:46:43,4.1,New Yong Kang Seafood Restaurant,338,1,Food & Beverage,743,101935.0,['Chinese restaurant' 'Restaurant'],Fremont,2019-02-26
201.0,109950363907621122188,0x808fba7963491697:0x2f1c2bf242a2d45d,Jacy Hendrix (Jacy),4,"Beautifully done Elk's lodge with beautiful blue pool, catering, private catering and business functions. Private lot for parking Plus! I went there working a trade show and was blown away by networking and how welcoming the lodge is! Leaf filter is the company I was there to promote.  Beautiful lodge is events and polished staff.",California,2019-02-24 01:36:49,4.3,Palo Alto Event Center,93,1,Other,743,73938.0,['Event venue' 'Convention center'],Palo Alto,2019-02-24
201.0,109950363907621122188,0x808e32fc62392ed5:0x219f4c88363a8d57,Jacy Hendrix (Jacy),4,Train Show Leaf filter on deck!,California,2019-02-24 01:37:44,4.0,Santa Clara County Fairgrounds,1358,1,Other,743,10850.0,['Fairground' 'Event venue' 'Wedding venue'],San Jose,2019-02-24
201.0,109950363907621122188,0x808e32fd91f93b8d:0x6a1b7d2d34d51dd2,Jacy Hendrix,3,Leaf Filter @ train show. Best custom gutters,California,2019-02-23 18:38:30,4.2,Santa Clara County Fairgrounds - Gate D,308,1,Nature & Outdoor,743,43971.0,['Parking lot' 'Fairground'],San Jose,2019-02-23
201.0,109950363907621122188,0x808f80c78c8d21c7:0x97d406c1dd46c63e,Jacy Hendrix,4,I have never been too a bad show there. It's a very cute & modern spot to have Japanese themed food & drinks. Gets very crowded before and after shows. Nice crowd. Dress up or don't its still gonna be a blast!,California,2019-02-09 17:03:52,4.5,Yoshi's,1766,2,Food & Beverage,743,12447.0,['Japanese restaurant' 'Asian restaurant' 'Bar'],Oakland,2019-02-09
201.0,109950363907621122188,0x808f902611f8f315:0x2ba09fa7369b74ff,Jacy Hendrix,1,"I have brought a few things there and service was great. Before I have them 4 stars. But.. my last ALMOST Purchase..  was an big patio love seat. The salesman said buy it now & we can hold and if u don't get it, we will return your money. About 1,500. Well, long story short. Called back within 24hours and the charged my card a $200+ restocking fee. Really? This left a very sour taste in my being. Cute stuff but ....be careful",California,2019-02-08 18:25:59,4.4,Living Spaces,1706,1,Retail,743,14015.0,"['Furniture store' 'Bedroom furniture store' ""Children's furniture store""]",San Leandro,2019-02-08
201.0,109950363907621122188,0x808f8f0af28c71dd:0x8118ba5bd5fc4570,Jacy Hendrix (Jacy),5,"Shanda, is an old school trained Cosmetologist! She has been doing hair over 25 years. The shop is large inside and lots of stylish Diva's to do your hair. Family oriented shop. These ladies have been here over 20 years. Across from Ben's Burger.",California,2019-02-07 17:24:27,4.9,Tiny D's Head of the Class,28,1,Service,743,171889.0,['Beauty salon'],San Leandro,2019-02-07
201.0,109950363907621122188,0x808f91d3b01bfc4d:0xa25c8a27c270e849,Jacy Hendrix,4,I truly like PetSmart for shopping visits and the dog salon. My big boy goes there regularly 4 baths and nail  trims. Very nice staff. Weekends can be booked early and near holidays. Give them 4 hours and your furbabies will love it.,California,2019-02-07 17:19:23,4.2,PetSmart,1008,1,Retail,743,52607.0,['Pet supply store' 'Pet adoption service' 'Pet groomer'],San Leandro,2019-02-07
207.0,114480295154898935665,0x808f7e3735689935:0xf2297b9a5d0e63c4,Jenny Huang,4,"Finally visited Farmhouse, food was really delicious, the ambiance is good and the service is great. But the price is too high, even based on SF standard. Parking is really hard here, since it is neighborhood area. Must make a request in advance.",California,2019-09-24 21:41:09,4.5,Farmhouse Kitchen Thai Cuisine,1663,2,Food & Beverage,212,841.0,['Thai restaurant'],San Francisco,2019-09-24
207.0,114480295154898935665,0x808fca0d779a00cf:0xd116a2bb78c3c3a6,Jenny Huang,4,"If you like soondae, you must visit Obok. Almost all items listed in the menu are Soondae, Korean blodd sausage. Soondae soup is really good, and you can't easily find this soup in Bay area.",California,2019-09-23 21:53:56,4.1,Obok Restaurant,98,2,Food & Beverage,212,113316.0,['Korean restaurant' 'Restaurant'],Santa Clara,2019-09-23
207.0,114480295154898935665,0x808fb55f36a0fcd7:0x9b8a71e85241d6a9,Jenny Huang,5,"Yon can pick whatever food you want for dry pot, and it was very good and spicy. Homemade noodle soup was also great.",California,2019-09-20 18:51:23,4.0,Bel Cool Tasty Pot,117,2,Food & Beverage,212,73893.0,['Traditional restaurant'],other,2019-09-20
207.0,114480295154898935665,0x809ac5541c923dad:0x9fdee6e5ee44af73,Jenny Huang,4,"Easy parking, fast service and price is reasonable. Food is delicious, especially handmade noodles.",California,2019-08-31 02:15:31,4.2,Yang’s Noodles,418,1,Food & Beverage,212,42603.0,['Chinese restaurant'],Stockton,2019-08-31
207.0,114480295154898935665,0x808fcea3d5c8a82f:0xd3a7799b8243bd4b,Jenny Huang,4,"Better than Boiling crab, seafood seems much fresher and bigger. Sauce is great as well. Have more seats,so don't need to wait when walking in.",California,2019-08-31 02:40:13,4.4,The Kickin Crab,1276,2,Food & Beverage,212,18478.0,['Seafood restaurant' 'Cajun restaurant' 'Creole restaurant'],San Jose,2019-08-31
207.0,114480295154898935665,0x808fb733847435ab:0xbc12056d5ef79dd3,Jenny Huang,3,"For ramen, it is okay but not impressive. It is located in downtown mountain View, and now accept credit card. The staff is really friendly and quick service.",California,2019-08-27 23:22:13,4.2,Maru Ichi,968,1,Food & Beverage,212,3838.0,['Ramen restaurant'],Mountain View,2019-08-27
207.0,114480295154898935665,0x808fb6654d307721:0xdcf41338c9f93c54,Jenny Huang,4,"I had low expectation when I was in Katana due to the review, but it was great and yummy actually. Especially sahimi, the quality of fish is good and fresh. Overall, food is great and service is friendly.",California,2019-08-12 20:33:28,4.3,Katana Sushi & Sake,618,2,Food & Beverage,212,23723.0,['Sushi restaurant' 'Japanese restaurant'],Sunnyvale,2019-08-12
207.0,114480295154898935665,0x808fb78c0f270633:0x361dbc55f716cebf,Jenny Huang,4,"It is very special restaurant that have hotpot, bbq and xiaolongbao dumplings. We tried hotpot and xiaolongbao, it was good and price is cheaper. Recommend for friends hangout.",California,2019-07-25 18:43:16,4.1,Dumpling Station,28,1,Food & Beverage,212,113124.0,['Shanghainese restaurant'],Sunnyvale,2019-07-25
207.0,114480295154898935665,0x808fb588530735a1:0x5ff2f3758072872,Jenny Huang,4,"My first time to using Yelp order, it was really convenience. I ordered crispy chicken and spicy Korean chicken, both were great but spicy chicken was not spicy though.",California,2019-07-25 21:51:06,4.1,ChiMek,512,2,Food & Beverage,212,42418.0,['Korean restaurant' 'Fried chicken takeaway' 'Pub'],Santa Clara,2019-07-25
207.0,114480295154898935665,0x808fb624d833dcfd:0x19a67c29ce238297,Jenny Huang,3,"I had been here twice, I ordered Nargesi which had spanich and 3 eggs this time. It is okay but not impressed. For coffee, I think it can be better.But the unique bread was great.",California,2019-07-24 23:37:04,4.5,Yeganeh Bakery and Kafe Unik,878,1,Food & Beverage,212,2202.0,['Coffee shop' 'Bakery' 'Breakfast restaurant'],San Jose,2019-07-24
211.0,116584988282203412973,0x809ade19bae22319:0x947e2b2902a096ba,Tommie B,5,I was here years ago and it didn't make an impression on me. But my son and I tried it recently. My prodigal return was more enjoyable. It has that old style diner feel and even the burgers have that half way between restaurant and home-made taste. The breakfast is pretty good and there's  lots of other comfort food options too. And the pie case begs you to make a choice. I like pie.,California,2019-10-02 21:37:36,4.1,Nation's Giant Hamburgers,992,1,Food & Beverage,256,50623.0,['Hamburger restaurant' 'American restaurant' 'Fast food restaurant'],other,2019-10-02
211.0,116584988282203412973,0x809ade1bbc95c409:0x94a68c61253bacb8,Tommie B,4,Good comfort food! Love the cheeseburger salad. It really does taste like a burger without the bun.,California,2019-10-02 21:47:36,4.2,Black Bear Diner Citrus Heights,2127,2,Food & Beverage,256,2914.0,['American restaurant' 'Breakfast restaurant' 'Diner'],other,2019-10-02
211.0,116584988282203412973,0x809ade1b9822eb5b:0x7b0f5e60a1f57248,Tommie B,4,Great prices on items you use every day and great sale items you can stick up on.,California,2019-10-02 21:53:25,4.5,Smart & Final Extra!,286,2,Retail,256,86530.0,['Grocery store' 'Discount supermarket' 'Grocery delivery service'],other,2019-10-02
211.0,116584988282203412973,0x809ade277574a3b9:0xb733be6a9a426d6d,Tommie B,4,"Very nice place. Fresh food. Friendly, helpful staff, always there with a smile to see if you need anything. Decor and bathrooms need some updating. But if you're there for the food I don't think you'll be disappointed. And its so entertaining watching them cook your meal.",California,2019-09-05 19:32:51,4.4,Mongolian BBQ,741,1,Food & Beverage,256,65685.0,['Chinese restaurant'],other,2019-09-05
211.0,116584988282203412973,0x809ade25d0b228a7:0xdd0c9c753192f8b3,Tommie B,4,Nice that they're open till midnight.,California,2019-09-05 19:30:59,3.8,Wingstop,248,2,Food & Beverage,256,178715.0,['Chicken wings restaurant'],other,2019-09-05
211.0,116584988282203412973,0x809ae0c3420f8367:0x34296af27bda3b04,Tommie B,4,"Been coming here for years. Great sushi, nice atmosphere, always busy.",California,2019-08-20 06:37:00,4.5,Blue Nami | Sushi & Sake House,747,2,Food & Beverage,256,55669.0,['Sushi restaurant' 'Japanese restaurant' 'Restaurant'],Orange,2019-08-20
211.0,116584988282203412973,0x809ae0292a889173:0x3ad6b04fe1f2be2b,Tommie B,5,Love this yogurt!,California,2019-08-20 06:34:54,4.5,NuYo Frozen Yogurt Granite Bay & Roseville,188,1,Other,256,115273.0,['Frozen yogurt shop'],Roseville,2019-08-20
211.0,116584988282203412973,0x809ade1a5ffc66eb:0x36c597df99c10fb8,Tommie B,5,"I will say this for Chilis, after all these years in business they are still rocking the ribs. There are so many good things on the menu, but they are staying true to the thing that put them on the map. Who doesn't know the song? All together now- “I want my baby back, baby back, baby back. I want by baby back, baby back, baby back. I want my baby back, baby back, baby back...Chili's baby back ribs"".",California,2019-08-20 06:32:15,4.0,Chili's Grill & Bar,1057,2,Food & Beverage,256,12298.0,['Tex-Mex restaurant' 'American restaurant' 'Bar'],other,2019-08-20
211.0,116584988282203412973,0x809ae41509c12301:0xb044dbdbb5e43635,Tommie B,4,Good little burger shop. Nice variety of items for those bored with the regular fare. Tasty selection of milkshakes and sides too.,California,2019-07-09 19:38:35,4.4,Wayback Burgers,478,2,Food & Beverage,256,2862.0,['Hamburger restaurant' 'American restaurant' 'Fast food restaurant'],Folsom,2019-07-09
211.0,116584988282203412973,0x809ae0c187ad5d8b:0xb51b6f831f6b06c8,Tommie B,5,"If there's something we have plenty of in Orangevale it's supermarkets. Five within a 2 mile radius. Each one has its own merits. You want good produce and meats at high prices, go to Raley's. You want good sale prices, go to Safeway. You want to buy groceries while shopping for underwear and electronics, go to Wal-Mart. But if you want the best OVERALL value for your money, for groceries, Winco is the store you're looking for.",California,2019-07-09 19:06:28,4.5,WinCo Foods,1217,1,Food & Beverage,256,69935.0,['Supermarket' 'Bakery' 'Butcher shop'],Orange,2019-07-09
223.0,101735084282999383815,0x80e84d48c7ade68f:0xf045fb94d22d3e39,Marina V,5,"Dr Mark is absolutely wonderful! He combines chiropractic practice with massage, and the result is amazing. My husband and I both highly recommend Dr Mark!
We've been to many chiropractors over the years and just moved to Ventura. Found this practice based on great reviews but our expectations were exceeded!",California,2018-11-14 02:57:20,5.0,DE-STRESS Chiropractic,184,1,Other,312,57359.0,['Chiropractor' 'Massage therapist'],Ventura,2018-11-14
223.0,101735084282999383815,0x80e9ad4f27b3e44f:0xd4966d1275a3ff10,Marina V,5,She gave me a 15 min shoulder and back massage and it was AWESOME!!!,California,2018-11-06 00:14:53,4.0,Asian Spa,4,1,Other,312,467503.0,['Spa' 'Massage therapist'],Ventura,2018-11-06
223.0,101735084282999383815,0x80c2b8d66bd8ee93:0x3eeef315ccfdc6e8,Marina V,5,"OMG, so glad I discovered Wirtshaus. My husband and I spent a lot of time in Germany in the last 2 yrs and found ourselves really missing German food. Everything here is delicious and authentic. We did a beer tasting (all draft beers from Germany) and shared some of our favorite classics (sausage sampler platter, schnitzel w/wild mushroom sauce, spätzle, sauerkraut, pretzels and apple strudel for dessert!). Yum! Highly recommend. Extra shout out to our server, Philip!",California,2018-10-16 18:56:29,4.6,Wirtshaus German Restaurant & Beer Garden,862,2,Food & Beverage,312,29127.0,['German restaurant' 'Bar' 'Beer garden'],Los Angeles,2018-10-16
223.0,101735084282999383815,0x80c2b885280d22af:0x24da0cafce5e630d,Marina V,4,Had a hamburger and a flat bread pizza after a show at the Wiltern.. Very good. Great service. Liked the vibe and the decor very much.,California,2018-09-26 05:38:35,3.9,Terra Cotta,218,2,Food & Beverage,312,53357.0,['Korean restaurant' 'Japanese restaurant' 'Latin American restaurant'],Los Angeles,2018-09-26
223.0,101735084282999383815,0x80c2bf3793b45fb7:0xe010a684b9c2eb91,Marina V,5,"Great venue to see live music. I especially recommend the VIP balcony, it has seats, private bar and private bathroom!",California,2018-09-19 05:27:28,4.5,Hollywood Palladium,2931,2,Other,312,4099.0,['Concert hall' 'Live music venue' 'Performing arts theater'],Los Angeles,2018-09-19
223.0,101735084282999383815,0x80e9ace1d769e3e1:0x430ae333e970d2d4,Marina V,5,"Wonderful food, atmosphere and staff!",California,2018-09-19 05:23:27,4.7,Café Nouveau,1319,2,Food & Beverage,312,14389.0,['Brunch restaurant' 'Californian restaurant' 'Fast food restaurant'],Ventura,2018-09-19
223.0,101735084282999383815,0x80c4b395cd7a1657:0xd7bf92ea9c6be06,Marina V,5,"We have stayed at this hotel twice, both times our room had a Jacuzzi and a fireplace. It was just wonderful. Super comfortable and very clean. Owned by a local family (I love places like this). The hot tub is right there in the room, so I had a glass of wine and watched TV while enjoying a hot bath! Another night we sat in the Jacuzzi, turned off the lights and turned on the fireplace. It was really great. Highly recommend. Special shout out to Peter at front desk for being super nice! Also, the location of the hotel is great as it's in the heart of the Big Bear Lake Village, we walked everywhere.",California,2018-09-19 05:48:54,4.3,Robinhood Resort,658,1,Service,312,40005.0,['Hotel' 'Lodge' 'Motel'],other,2018-09-19
223.0,101735084282999383815,0x80e9adb12cea111d:0x685f4fdd17da10ba,Marina V,5,Beautiful building built in 1912,California,2018-09-09 03:58:33,4.3,Ventura City Hall (formerly the Ventura County Courthouse - California Historical Landmark #847),14,1,Other,312,271205.0,['Historical landmark'],Ventura,2018-09-09
223.0,101735084282999383815,0x80ecc5f6d8b14ea5:0x8cc3db0e13ab44b1,Marina V,5,"Excited to be the first to leave a review for Anarchy Wine Co's new tasting room!  This winery is a creation of my favorite winemaker (Christian Tietje). The tasting room (and the barrel room) is beautifully decorated and full of cool art, but - more importantly - the wines are incredible! My husband and I have been fans of Christian's wine for years (at Cypher). P.S. Parking is easy (and free).",California,2018-08-09 23:07:23,5.0,Anarchy Wine Co.,16,1,Other,312,123454.0,['Winery'],other,2018-08-09
223.0,101735084282999383815,0x80c2bbe5fc2c7eb3:0x1cb395adfa3ec02b,Marina V,5,"Such a beautiful venue (historic)! I have seen many plays and productions there (my favorite being the Hershey Felder ones). Easy parking, too! Highly recommend!",California,2018-08-08 22:08:22,4.8,Wallis Annenberg Center for the Performing Arts,248,1,Service,312,53422.0,['Performing arts theater' 'Dance hall' 'Historical landmark'],Santa Monica,2018-08-08
234.0,107802058118069961657,0x808f80c889ed8687:0x91f71d049b75ae5a,Heliana Mano,4,"Just a 15min walk from 12 ST BART, Jack London is a lovely place to hang out on weekends and especially Sundays.

Start with farmer's market fun then head to 2 of the breweries nearby (Federation and Independent Brewing Company) and enjoy Jazz sessions while sipping your beer. Not super impressed with the food scene but there are some decent places nearby to nibble something.

Also nearby you can find shopping options such as Bed Bath and Beyond, World Market, Bevmo etc.

I personally love the walk on the pier when not too crowded and love to walk back along Broadway - this way you get to experience the charm of old Oakland :)

Also, don't miss out on festivals and other events that are held in the area :)

Definitely check it out :)",California,2017-12-07 02:07:25,4.5,Jack London Square,5773,1,Food & Beverage,181,4278.0,['Marina' 'Apartment complex' 'Community center'],Oakland,2017-12-07
234.0,107802058118069961657,0x80857ec1f63e46c9:0x3c34eb600b7d5131,Heliana Mano,5,"Love the store. Slightly on the smaller side (compared with Milan International) but it was nice and neatly organised. Love they had so many organic options - good to see 24 Mantra brand :) I used to buy that in Bombay when I lived there.

Good options of rice, pulses, ghee, herbs& spices, fresh veggies, chutneys, oils, sweets, cooking utensils and so much more! The staff was super friendly and helpful. We tried the basmati rice the next day and it's lovely! Will be back soon :)",California,2017-11-10 05:17:49,4.6,Bombay Spice House,238,1,Retail,181,91794.0,['Indian grocery store'],Berkeley,2017-11-10
234.0,107802058118069961657,0x80857e9da2130c8d:0xdeb549c613ec4d87,Heliana Mano,4,"A friend suggested Cancun hence took my hubby there just the other day.

Spacious place to begin with - cute wooden furniture with many seating options! We went on a wednesday at around 3pm so it was really empty.

Staff was friendly and service was quick. Bathrooms were so clean - I love me some clean bathrooms:)

Food was really good and portions were quite big. Menu has some really great options and so many veg options too.

We shared chicken mole poblano burrito and grilled prawns fajitas plato. We had 4 choices of sauces and we went bit crazy with the extra hot sauce which was REALLY HOT!!! Salsas were yummy!

Mole burrito was good but not the richest mole we have tried, but it had its own thing going on and definitely got stronger as we reached the bottom of the burrito where i guess it was all soaking ;). Oh and the chicken quality was really good. Grilled prawn fajitas plato was lovely and so light and quite a good amount of prawns in there. Ah, don't forget negra modelo on tap, so much better than the bottle!

Price was a bit higher than what we usually pay but i guess that matches the quality of ingredients.

Will definitely be back to try more from their menu :)",California,2017-11-10 04:58:32,4.3,Cancun Sabor Mexicano,706,2,Food & Beverage,181,52320.0,['Mexican restaurant' 'Latin American restaurant' 'Organic restaurant'],Berkeley,2017-11-10
234.0,107802058118069961657,0x808fb0cc2eeedd8b:0xd572187b8257cd1f,Heliana Mano,3,"We had a vegan friend among us hence we ordered take out chinese vegan from Garden Fresh.

Between the 5 of us we ordered:

- brown rice
- wontons
- chicken chow mein
- sweet and sour pork
- crispy duck
- beef broccoli
- tofu delight

Among everything I tried, I only liked the chow mein and beef broccoli but even these two dishes weren't too tasty. Something was definitely off in the taste so I didn't really enjoy dinner :(  . We paid a bill of $100 which I think was  fine considering we ordered 7 dishes!",California,2017-10-31 00:05:27,4.4,Garden Fresh,724,1,Food & Beverage,181,28916.0,['Vegan restaurant' 'Asian restaurant' 'Chinese restaurant'],Mountain View,2017-10-31
234.0,107802058118069961657,0x808fbb24ec23f2f5:0xf89beecc5a903133,Heliana Mano,5,"Loved this place!

We were hanging out with our vegan friend who was in the mood for ice cream hence we stopped here.

They had good varieties of regular flavors as well as 2 vegan options - chocolate coconut ice cream as well as baked apple sorbet. Both were really good and our friend was delighted!

I tried the butter pecan but it was tad too rich for me and also tried the toasted almond before settling on the rich chocolate single scoop and it was really good.

Fresh, local and organic - what not to love? Also, loved they didn't use plastic spoons when customers try flavors before deciding. Their cups are also bio degradable so was happy about the green environmental touch :)

Highly recommend!",California,2017-10-30 23:35:31,4.5,Tin Pot Creamery,447,2,Other,181,55229.0,['Ice cream shop'],Palo Alto,2017-10-30
234.0,107802058118069961657,0x808fb7340f2826e9:0x687c65c6d569122b,Heliana Mano,4,"I was craving ice cream while walking on castro and this one was on my way to where I was headed so gave it a shot.

I liked that they had clean flavors and not too many option for you to go nuts! They had ample variety of ice creams as well as sorbets. I tried the pistachio but it wasn't great (it's my preferred flavor of gelato) so I settled for the chocolate one. It was nice and had a clean taste of the cocoa powder so loved it. Had it on a cone as I didn't want to carry plastic cups and spoons.

Price was $3 and some change with a good sized portion. I don't like big ice cream portions where dessert becomes a meal so I was happy they don't put too much in 1 single scoop.",California,2017-10-30 23:09:59,4.3,Gelato Classico Italian Ice Cream,918,1,Other,181,58182.0,['Ice cream shop'],Mountain View,2017-10-30
234.0,107802058118069961657,0x808f7e3ca285741f:0xf0ec55539199c7f9,Heliana Mano,4,"We had a vegan friend visiting so we booked a table for 5 for Sunday lunch. I called the restaurant  2 hours before our date and they were very accommodating and booked us a table right away. We arrived way too early (like 40 min before the booking time) and again they were very accommodating and sat us right away as soon as all parties were present.

The place is lovely - wooden furniture, paintings and open kitchen. And it smells delicious :)
Most of the tables are quite big (for groups of 6) and there is a loooooong bar too, as well as few small tables outside. Our server was very nice and came few times to check how we were doing.

Between the 5 of us we ordered:

- chimichanga $15
- tamal $16
- chilaquiles $14
- bowl dos $16
- plantain french toast (3 slices + fruit) $14

Very pricey in my opinion for vegan food. Portions were good and it does fill you up (hallelujah for the black beans otherwise food is super light). Everything was delicious but I felt the chimichanga was the most filling if you don't plan to share so it was a good option to choose from. Tamal and chilaquiles were very tasty but if you are super hungry you might feel a little light and not really full afterwards. Best is to come in a group and order few things so you can try out more food and satisfy your hunger ;)

Definitely recommend for vegan lovers and would come again with vegan/vegetarian friends to try more from their menu!",California,2017-10-30 22:45:25,4.4,Gracias Madre,2488,2,Food & Beverage,181,9644.0,['Mexican restaurant' 'Bar' 'Organic restaurant'],San Francisco,2017-10-30
234.0,107802058118069961657,0x808de148eecf0759:0xe933f2ff05b9ebef,Heliana Mano,3,"Nice place which promised good breakfast. It's your typical American fare with large portions and very heavy food.

Between the 6 of us we ordered:

- homemade hash
- veggie omelette
- 2 linguica omelette (too heavy)
- eggs benedict spinach mushroom jack (too heavy)
- eggs benedict shrimp and avocado (small bay shrimp so not very nice)
- french toast was nice

Food was decent but on the heavy notes. I thought my shrimp avocado eggs benny was nice but my stomach kind of got upset right after - just too heavy food that's all.

Coffee came cold and not good. Service was ok. Prices are tad on the higher front. Would definitely try out another place next time.",California,2017-10-17 00:52:18,4.3,Toasties Café,514,2,Food & Beverage,181,30460.0,['American restaurant'],other,2017-10-17
234.0,107802058118069961657,0x808f8743a2ac8849:0x80132fec9d59eef3,Heliana Mano,4,"Since I lived in Albania for my first 18 years I have basically grown up eating delicious food from the perfect combination of cuisines such as Turkish, Italian and Greek! So, i am well familiar with Greek food as we have a lot gyros, greek salad, mousaka, their pies and so much more in Albania too. I loved the Greek food festival this year so I was very excited to try out Ikaros on grand ave with my in laws who were travelling from India :)

The service is lovely, place is neat and food is really good! Price wise is a tad expensive for my taste but their servings are pretty big so come and share.

Between the four of us we shared:

- traditional moussaka
- veg moussaka
- ikaros gyro with fries
- spanakopita mezes (spinach pie)

We were more than full when we polished our plates. Spanakopita was really tasty and filling and gyro was ah-ma-zing!!! Both moussakas were good but too heavy for my taste.

We chatted a bit at the end with the owner and she was lovely to talk to. Left with a great experience and a warm feeling in my heart, maybe because it reminded me a bit of my homeland. Can't wait to be back for more :)",California,2017-10-16 21:27:43,4.3,Ikaros Greek Restaurant,386,2,Food & Beverage,181,7092.0,['Greek restaurant' 'Brunch restaurant' 'Mediterranean restaurant'],Oakland,2017-10-16
234.0,107802058118069961657,0x808de6150ec03e61:0x25c5355734227bb6,Heliana Mano,3,"3.5 stars is where I stand.

Pretty big place and very busy. We stopped here for lunch as we reached Carmel back in August. It was busy but we waited for a bit and then got seated. Table for 6 was quite small for all of us so we had to watch our elbows while eating which was tad uncomfortable.

Only 1 bathroom for the entire restaurant which was located at the wine tasting room next to it. Horrible way to make your customers suffer :( I wasn't pleased.

Liked the decor around and service was good.

Food was decent. I liked all the items we tried but by no means this was authentic Italian cuisine. Italian recipes served for American diners with heavy and creamy sauces. But, we did have a great time overall no doubt about it. I felt overall food in Carmel was like this, touristy and heavy, not authentic, which is a little sad.

Between the 6 of us we shared:

- beet salad
- famous garlic bread
- gilroy roasted garlic plate
- mushroom pizza
- spaghetti alio oglio
- salmon over tagliatelle and asparagus
- veal osso buco ravioli
- lasagna

All entres were good but nothing exceptional. In fact, too heavy eventhough everything was shared between us so we all just had 1 bite of everything. Pastas were good but heavy on the cream kind of scene though I thought my veal ravioli was the best choice.

Overall, good scene if you're in a large group and looking for a good meal out. But not your Italian authentic scene sadly.",California,2017-10-16 23:20:11,4.4,Little Napoli,935,2,Food & Beverage,181,14427.0,['Italian restaurant' 'Bistro'],other,2017-10-16
237.0,102466173091403682821,0x808fcadffb6e986f:0x9382823687bc361d,Sergey Blashkov,4,"Nice location for the book store. The assortment is good, kids love it though there is not enough space to sit and relax. There is a section with gadgets but overall space is quite limited.
At the counter they said I as a prime member is eligible for two free audiobooks and if I want to redeem it, I agreed and got automatically signed up for audible. That is terrible, I didn't want and was not told it requires audible subscription so I now need to go and cancel it manually.
Otherwise, place is good for book shopping.",California,2019-01-14 17:59:38,4.5,Amazon Books,1443,1,Retail,184,21684.0,['Book store' 'Electronics store' 'Gift shop'],San Jose,2019-01-14
237.0,102466173091403682821,0x808fcadffbddc9a9:0x8edeb2f6ec7a3ae2,Sergey Blashkov,5,"Great place if you need anything for gift wrapping! They have all sorts of paper, ribbons, bows, stamps, cards and so much more.
They even have a service to wrap the presents for you for some extra cost. The only caveat here is they don't have the ribbon to cut, you will have to buy whole thing you like or don't at home by yourself. The same is true for bows.
Also it could take some time (like 20 minutes or so), so be prepared.
The staff is great, helpful, and friendly.",California,2019-01-14 18:03:41,4.3,Paper Source,178,1,Retail,184,102025.0,['Stationery store' 'Craft store' 'Gift shop'],San Jose,2019-01-14
