user_id,gmap_id,name,rating,text,region,avg_rating,meta_name,num_of_reviews,price,first_main_category,hash_tag,city,date,prediction,rank,latitude,longitude
104417936134098565448,0x80dd2dd10a460895:0xeeedf514fcd6afa8,Susana Sanchez,5,They have a little bit of everything you might need for beauty supplies. Great customer service. Staff is very helpful and prepared to to answer any questions you might have about their products. Nicely organized and clean.,California,4.4,Sally Beauty,28,1,Food & Beverage,['Beauty supply store' 'Barber supply store' 'Cosmetics store'],Carson,2020-01-08,4.403506042332675,5,33.8302441,-118.07280499999999
113947434597017087559,0x80c2bbae94a60dcb:0xb8b97266e6feea2,Chris Morris,4,"- fancy donut with sprinkles: 5/5 (fluffy, light, sweet)
- crumb: 4/5
- maui with nutella: 3/5
- maui with pumpkin: 2/5",California,4.6,Primo's Donuts,447,1,Other,['Donut shop'],Los Angeles,2020-11-28,4.655724434921998,2,34.026894399999996,-118.43163469999999
111632858052763966424,0x808430a7c331d385:0xb6a211a5b2631096,Raj Ajrawat,5,"What an awesome spot to grab food and do some shopping. Each spot is a bit on the expensive side but the food is really good: hearty sandwiches, loaded pizzas, lots of different breweries and tap rooms and great ice cream. You could spend a few hours here. Great for families where everyone wants to eat something different.",California,4.5,The Barlow,114,1,Food & Beverage,['Shopping mall' 'Art gallery' 'Brewery'],other,2020-12-24,4.506269660673653,4,38.4039077,-122.8206067
104235763311808530071,0x80852913e08a80ed:0xea01eae2570bbe72,Vanik Parsadanyan,5,N/A,California,4.6,Jan Shrem and Maria Manetti Shrem Museum of Art,184,1,Other,['Art museum' 'Tourist attraction'],Davis,2020-02-22,4.658067760920937,3,38.533538,-121.747863
106810650138012828021,0x80dd4a9ac7328fe1:0xcaf0869809692ab5,Eddie Joseph,5,"This place was totally LIT (😊😊😍🥰) and I had such a wonderful and AMAZING time here eating Japanese BBQ (I'm used to Korean BBQ which is great also!!) and for the first time having Japanese BBQ I fell in love with it and plan on having more of it!!! For me, this was a place for having an open mind, and trying out new things. The minced raw beef was one of them 🤣😋😊 The customer service was a fun experience and the waitress was excellent. I definitely see myself coming back here and trying everything else on the menu!! GREAT JOB Sei-Ko-En!!!",California,4.4,Sei-Ko-En Restaurant,58,1,Food & Beverage,['Japanese restaurant' 'Japanese food' 'Korean barbecue restaurant'],Torrance,2021-05-02,4.403826065847429,4,33.8165579,-118.3097548
101284417720185779156,0x80dd2c52e32c6cad:0x1a0c496c6e366df9,Jeff Singleton,5,N/A,California,4.5,Avenue 3 Pizza Subs & Catering,228,1,Food & Beverage,['Pizza restaurant' 'Italian restaurant' 'Sandwich shop'],Cerritos,2019-12-04,4.508919348443015,3,33.8582,-118.063088
107231404019467286875,0x80e954a0a667bd41:0x66997109f78113a3,saul franco,5,The place is fantastic.  Nice walk to town.  Rooms are incredible. Beds are great! Great experience!,California,4.6,WorldMark Solvang,628,1,Service,['Resort hotel' 'Hotel' 'Vacation home rental agency'],other,2020-11-03,4.565088026817889,3,34.5910508,-120.13984959999999
104090854558702328385,0x80dc072a2c89f609:0xe098712393bd2b61,SurfsUpTom,5,N/A,California,4.6,Micheline's Pita House | La Jolla,358,2,Food & Beverage,['Restaurant' 'Delivery service'],other,2019-02-07,4.644606117526756,5,32.873372599999996,-117.217742
101609806765891657355,0x808fa3acb5f90a93:0x8a39c99a31a47691,Abinaya Manimaran,5,Excellent food! The best tacos I have had. The tortillas were brown ones with perfect mix of spice. They have a very good vegetarian menu! The potato dumplings was beyond our expectations! Loved the place.,California,4.4,LV Mar Tapas & Cocktails,668,3,Food & Beverage,['Tapas restaurant' 'Cocktail bar' 'Latin American restaurant'],Redwood City,2019-10-01,4.468450447247891,3,37.4867931,-122.2270544
107127462659208759229,0x808fed5bccc2e555:0x5edbbbace9b08ab3,Kaveh Moraghebi,5,N/A,California,5.0,Guy in the Tie Barber & Salon,4,1,Food & Beverage,['Barber shop' 'Hair salon'],other,2021-02-12,5.031505346890337,2,37.7249094,-121.94311479999999
105415288525704000535,0x54d2ecc9cb8dce59:0x27d90ae05b7c8015,Jenner Francis,5,N/A,California,5.0,Zach Bay - State Farm Insurance Agent,138,1,Service,['Insurance agency' 'Auto insurance agency' 'Home insurance agency'],Redding,2020-07-10,4.97773312930575,1,40.583987199999996,-122.3949581
101533084457003147707,0x80dc6fb47e03670d:0xff36f0c9a5d23faa,Deborah Vouaux,5,Beautiful setting and ample parking.,California,4.6,Oceanside Harbor Village,6081,1,Food & Beverage,['Tourist attraction' 'Boat rental service' 'Coffee shop'],Oceanside,2019-08-26,4.613095599077228,4,33.204893,-117.38966599999999
101640038092528204066,0x80856691557babf1:0x18d30b5638434746,John Hanken,5,"If you work with wood, this is your playground. I get inspired in the isles, noodling over projects I'm working on or considering for the future, and they always have the high quality, tailored solutions in stock. Plus it's great to be able to bounce ideas and problems off of experienced woodworkers.",California,4.6,Rockler Woodworking and Hardware - Concord,86,1,Retail,['Woodworking supply store' 'Hardware store' 'Lumber store'],Concord,2021-02-08,4.561495195475353,4,37.9622177,-121.9935105
108680260766398206789,0x809be7552bf155ef:0xf4317512b05a4648,Evan Magnusson,5,N/A,California,4.6,Donner Lake Kitchen,537,2,Food & Beverage,['Breakfast restaurant' 'American restaurant' 'Brunch restaurant'],other,2019-06-02,4.643870980483094,4,39.3292996,-120.25115149999999
115127132631705517045,0x80dcdf896f4a98a7:0x828b65b2d4f4ad11,Da Luchee,5,Quick and easy... very professional.,California,4.8,Barbella Studios,115,1,Retail,['Body piercing shop' 'Ear piercing service' 'Jewelry store'],Costa Mesa,2021-04-02,4.7666487373229405,1,33.6397307,-117.9209111
109515070428505129810,0x808f80ad98d56423:0xcc4088ab4f7355c5,Keith Blake,5,👍😎,California,4.6,Paramount Theatre,1908,1,Other,['Performing arts theater' 'Live music venue' 'Movie theater'],Oakland,2020-04-24,4.657809441519477,1,37.8097055,-122.2682219
113571692361314156513,0x808586dc8525b355:0x5b15912201aa3600,Sierra,5,N/A,California,4.7,Crissy Field,4543,1,Nature & Outdoor,['Tourist attraction' 'Park'],San Francisco,2021-03-24,4.8231003935730605,1,37.8040257,-122.46501649999999
100925355674473220794,0x808fbb8e9811ade1:0x655f1871e692bdaa,David Racz,5,Top of my list for Indian food in Palo Alto. Unbelievably delicious dishes and absolutely stunning decor.,California,4.5,Ettan,205,1,Food & Beverage,['Indian restaurant' 'Bar' 'Restaurant'],Palo Alto,2020-07-14,4.508324520576423,4,37.445354,-122.1614367
116508760456411672043,0x80c2979596f7ce81:0xcf4af198980166a7,Christian,5,Delicious kebabs you get a lot of food for what you pay! I’m definitely coming back they were very welcoming and very warm The entire team .,California,4.7,Fresh Grill Mediterranean,27,1,Food & Beverage,['Mediterranean restaurant'],other,2020-09-05,4.717604486253371,2,34.2206208,-118.4333032
104455910857039444460,0x80dd2bea899a3861:0x854f41215b68e1ff,k kim,4,cool place,California,4.5,CGV Cinemas Buena Park,1228,1,Other,['Movie theater'],other,2019-07-23,4.5512302264613975,3,33.8597472,-117.99636389999999
104637092094641287100,0x80838bc7b809ca4f:0xe1f557e187d965c4,Steve Ozelton,5,Best Mexican food in Lake County!,California,4.5,Delicious Alvarez,188,1,Food & Beverage,['Mexican restaurant'],other,2020-09-11,4.508793172834949,5,38.9579628,-122.6484837
116247268331254870543,0x80d9571f28f3adaf:0x217159436e4cdc02,Audrey Burrows,5,"The wonderful smells of the food when you walk in are delightful. Clean and inviting restaurant. A large menu with servers that can describe and explain the food and sauces well. Enjoyed our meal, we will return.",California,4.6,Himalayan Cuisine,778,2,Food & Beverage,['Nepalese restaurant' 'Indian restaurant' 'Delivery Restaurant'],La Mesa,2019-09-25,4.644433677973304,2,32.770634099999995,-117.0271648
109104506488841761814,0x8085a2cbc7146fe5:0x40db6f8621f5118,Jay kay Kay jass,5,Good. Dont let the menu fool u. The mini is a regular size and accompanied with some delicious garlic and milkshake it's the perfect amount of food to kale ur tummy happy. Prices are not to bad. Well worth the ten minute wait. A must eat eat!!!,California,4.4,Super Duper Burgers,576,1,Food & Beverage,['Hamburger restaurant' 'Restaurant'],other,2021-03-02,4.401630348954528,3,38.0632929,-122.533205
114970044626155150568,0x80c290ae36ed1ab3:0xea90b08287dd8991,Phil Raiman,5,Fantastic.. Nick....kolfax... Mr tommie's.,California,4.5,Original Tommy's World Famous Hamburgers,2990,1,Food & Beverage,['Hamburger restaurant' 'American restaurant' 'Fast food restaurant'],Los Angeles,2021-01-15,4.5077657428835645,4,34.221635,-118.475747
110522934385893004261,0x80dd4eabc3f989ef:0x349f14b5fe20b62b,Ben Irving,5,"Best weekend brunch experience ever! The food is amazing, the presentation is beautiful and the staff who work here are all so friendly in showing you around the different stations here. Come here if you want to eat a ton of food at a great price and be blown away by the views from the property!",California,4.5,Catalina Kitchen,428,3,Food & Beverage,['American restaurant' 'Breakfast restaurant' 'Dessert restaurant'],other,2021-03-03,4.5716194190826585,5,33.738433199999996,-118.3972763
106877772853615527084,0x80c2c7480cf7c42d:0x2b24e1e4e3f3af65,April Chiu,5,"Favorite Taiwanese restaurant in Los Angeles for sure! Amazing food, environment and service.🥺❤️ p.s. Every plate comes with a bowl of rice!",California,4.6,Pine and Crane,858,2,Food & Beverage,['Taiwanese restaurant'],Los Angeles,2019-05-16,4.644914693569772,2,34.0905285,-118.27713089999999
117265910606307160165,0x80c2bc822472702b:0xb2378e4f382a38e5,Kat Rivera,5,One of the best VEGAN/PLANT-BASED spots. Chicken Run Ranch burger FTW.,California,4.5,Native Foods,628,2,Food & Beverage,['Vegan restaurant' 'Hamburger restaurant' 'Salad shop'],Los Angeles,2020-12-03,4.539609233415609,4,34.059988,-118.44598289999999
118433335969580838651,0x80dca564e686351b:0x3017b89b53e1473,Freddrick Knox,5,Great service,California,4.6,Stater Bros. Markets,345,2,Food & Beverage,['Grocery store' 'Bakery' 'Butcher shop'],Riverside,2020-10-26,4.641193629521617,1,33.9142396,-117.3280822
104916958212518621401,0x80952f967edb42ad:0x356cc57c7488faa4,Marisa Robledo,4,First Time Customer & Great Customer Service!! Electric Berry & Golden Eagle 😍😋,California,4.6,Dutch Bros Coffee,158,1,Food & Beverage,['Coffee shop' 'Cafe' 'Juice shop'],Visalia,2021-06-02,4.613799036026049,3,36.3244323,-119.3138898
109089709947510920321,0x80c2b8addaa2351d:0x2b2812f9b301a311,Striker 50,5,N/A,California,4.5,Dave's Hot Chicken,1680,2,Food & Beverage,['Restaurant'],Los Angeles,2021-03-08,4.539797241472511,3,34.088068,-118.308962
109857400196354218553,0x808f7fdafd5477d9:0xb88ed08e5bb2803d,Anita salazar,5,Fantastic great atmosphere a touch pripricey but this is San Francisco,California,4.3,ATWater Tavern,648,2,Food & Beverage,['Californian restaurant' 'Cocktail bar' 'New American restaurant'],San Francisco,2018-12-15,4.331068176421054,3,37.7743167,-122.3872306
116009638266851066597,0x80dcb7191aa4c249:0xcad47921c19594a5,Michael Found iT,5,"If you need tires, wheels, alignment, cool vibes, then Cali Tires is your place!  I always get my tires done up here....it's like family because it is family! Thanks Eric for Always hooking it up! Without these awesomely mounted tires, I wouldn't be able to take these awesomely badass pictures with my M3...",California,4.7,Cali Streets Tires,78,1,Retail,['Tire shop' 'Auto repair shop' 'Auto tune up service'],Riverside,2020-05-04,4.6658629841615245,1,33.918512,-117.482917
111799507032343481045,0x80dbff955506195d:0x5b769d1141e00539,Marco Gymnopoulos,5,N/A,California,4.5,Volkswagen of Kearny Mesa,2446,1,Retail,['Volkswagen dealer' 'Auto parts store' 'Auto tune up service'],San Diego,2020-01-24,4.457319943571623,4,32.822731,-117.149574
105496738505144744203,0x80dbf97515ccc023:0xd6a5033f4eb31df9,Paul Padilla,5,Always the BEST! If you come here and love passion fruit - try the smoothie with Boba. Beware you will be hooked for life once you taste it!!,California,4.7,"Wahine Kai Shave ice, Kona Coffee and Tea Station/ Hawaiian Tea",163,1,Other,['Ice cream shop' 'Dessert shop'],San Diego,2020-05-24,4.764486324975187,2,32.935967999999995,-117.101294
110122026057877876805,0x80c2bfc419400fcf:0x6eb1d812f3b4aec6,Anindya,5,"Nice & well maintained park in Burbank Neighborhood......
It has a huge play ground in the center.......

For kids fun , park has a big  swing & slides area......

Dedicated picnic tables are also present...... public toilet & drinking water is also available......

It has walking trail surrounded by the park......

Plenty of parking place available across the street.....

I went today and I saw cayote warning signboard & also call out one thing restrooms are out of maintenance.....",California,4.6,Johnny Carson Park,424,1,Nature & Outdoor,['Park' 'Tourist attraction'],Burbank,2021-04-09,4.7182399038659195,2,34.1542843,-118.32992069999999
104950056716921494500,0x80dcd5f607c4d98d:0x7e74904426282e7b,Robert M,5,Nice spot.,California,4.5,Angelo's and Vinci's Ristorante,1331,2,Food & Beverage,['Italian restaurant' 'Banquet hall' 'Pizza restaurant'],Fullerton,2019-09-24,4.540038966117103,3,33.8747962,-117.9239637
108636841884688099114,0x80c2b0ab11012a53:0x75e65f1de2bd719d,EAST LOS 323,5,By daughter was happy with her baby yoda,California,4.5,Disney Store,348,1,Retail,"['Toy store' ""Children's clothing store"" 'Clothing store']",Culver City,2021-03-27,4.457786291992069,3,33.9854311,-118.39331759999999
103915509774345408503,0x80dd28d1cee1dd83:0x47a5b3b21dd3b3fb,Sherre S,4,Plenty of parking,California,4.2,Garden Grove Industrial Complex,12,1,Service,['Business center'],other,2021-04-20,4.148595290725448,5,33.787751,-118.01037249999999
116871674621840629455,0x80d9532a52be3be9:0x627998496686e7b9,Karen Bland,5,"Beach is located just south of Shores beach in Coronado. Military access only unless you are escorted on by military. Bathrooms, picnic area, volleyball courts available. Endlessly beautiful views of the Pacific ocean with Point Loma in the foreground",California,4.7,Gator Beach,128,1,Nature & Outdoor,['Beach'],other,2020-10-12,4.8248547637904045,4,32.6733251,-117.1706097
107095517338824884910,0x80c32d978512be51:0xca478136d6522fc8,Ephriam MrE C.,5,My first time at pieology pizzeria I was quite impressed and pleased great pizza the young lady that helped me was fantastic very patient just an overall great experience,California,4.5,"Pieology Pizzeria Rancho Valley, Pomona, CA",318,1,Food & Beverage,['Pizza restaurant' 'Vegan restaurant' 'Vegetarian restaurant'],other,2021-02-23,4.508252420228958,5,34.0343175,-117.75846109999999
102581699244439189680,0x80c29b2f8b6ccc2d:0xf895e7a577195489,Keun Lee,5,N/A,California,4.9,Gentle Chic,8,2,Food & Beverage,['Restaurant'],other,2021-05-17,4.953493401066494,1,34.2561185,-118.53724419999999
110187648525237286055,0x80dcb779a834648f:0x808b8cc1e778e7cc,Ross Fazalbhoy,4,N/A,California,4.3,Mission Village,58,1,Nature & Outdoor,['Mobile home park'],Riverside,2019-11-16,4.393399492272722,4,33.888586,-117.498819
111440645110835583543,0x80dcf274fcbfa00b:0x7459fc1404c5061d,Will Biggs,5,"This is a great alternative to Ladera Ranch's Sport Clips. I went here and had a really awesome stylist that made sure I left with a great experience. The parking can get a little crazy, so I suggest coming in from Ortega side if you can. It allows you to come straight in with no stop signs, but there is a roundabout.",California,4.5,Sport Clips Haircuts of Rancho Mission Viejo,126,1,Food & Beverage,['Hair salon' 'Barber shop'],Mission Viejo,2018-09-21,4.507792780513864,3,33.5214924,-117.6189022
100373524861525101804,0x80857721c4644a6b:0x975f9f40994d8535,Chavese Lobo,5,My little pit stop. Fresh.,California,4.5,Sprouts Farmers Market,334,1,Food & Beverage,"['Grocery store' ""Farmers' market"" 'Fresh food market']",other,2021-01-05,4.507909943578496,5,37.99961,-122.28735999999999
113955339273250582956,0x80dc03fb90740a77:0xe95caa5fba9889f3,Handbag Designer,5,Best gelato in la Jolla the lavender is amazing!,California,4.8,Bobboi Natural Gelato,1432,2,Other,['Ice cream shop'],other,2019-08-24,4.892393107941157,1,32.848055599999995,-117.2744444
116990977551571304315,0x809ad0df61bb9a61:0x6c1ad1aa7c4b9b29,Rachelle Garcia,5,1st time in awhile since I actually dine-in. It felt good and was yummy eating my food nice and hot.,California,4.3,Burgers and Brew,934,2,Food & Beverage,['Restaurant' 'Bar & grill' 'Brewery'],Sacramento,2021-04-28,4.329840522993001,5,38.5699956,-121.4911197
113947434597017087559,0x80c2b3e6ce4b6b6d:0x91dc574ce7583aa5,Chris Morris,4,"There is a sand playground, a large green space, bathrooms, a 100 foot high sand dune (good for workouts) with an accompanying parallel set of stairs, a 'nature' trail, and picnic tables and shared ground to have a picnic on. The playground is mediocre, and the sand makes it less enjoyable.",California,4.5,Sand Dune Park,516,1,Nature & Outdoor,['Park' 'Tourist attraction'],Bell,2021-04-23,4.606910615048857,3,33.8990666,-118.41240069999999
116152731815518583908,0x80855e0006ddaacf:0x3b517d31ced96b42,Tag Along Tagalog,4,"We drove all the way from Sac because a co-worker recommended this place. The Pizza Zombies were awesome, reminds me of home made pizza hot pockets. The best were the breakfast zombies, filled with egg, cheese, bacon, and sausage, they are a perfect way to start the day.

We also got a couple of the Original Cheese Zombies and they were oh so cheesey. I will be back to try their Jalapeno offerings.

We also got a lemon bar and they were not overly sweet.",California,4.6,Patty's Original Cheese Zombies,218,1,Food & Beverage,['Bakery'],Concord,2020-09-27,4.612711906196053,4,37.9784498,-121.9924095
101859613808268511494,0x80c25788222c84c7:0x8c95d66082865501,Krisann McCutcheon,5,one stop shop for smog & Tags oil and much more .I have been going here for years never A dissapointment,California,4.6,Palmdale Pitstop,37,1,Service,['Oil change service'],other,2020-11-16,4.5646247712505135,4,34.579944499999996,-118.1120814
115217307773837793715,0x80dcaf457676b735:0x87cdf239c0238cae,Al Ramirez,5,"Great food with very generous portions. It fed our group of five with much left over. The interior of the restaurant is full of great art and the seating is adjustable for every party size. All the food was great, from the appetizers to our entrees. Staff was very courteous and helpful and they accommodated my food allergies. Great experience here and We will be going back.",California,4.6,Curry and Kabab,696,2,Food & Beverage,['Indian restaurant' 'Restaurant'],other,2019-07-09,4.644025268504603,2,33.9457695,-117.27984
110073403725126994887,0x80deaa30156535b9:0x9cafbb52af79a74a,DC A,5,I lived in San Diego for almost 3 years now & hadn't been to this spot yet. I usually go further South to Sunset Cliffs.  I'm glad my friends took me here at super low tide where we could explore the rocks below. Very cool experience. I definitely recommend a visit particularly at low tide & sunset if possible.,California,4.8,Santa Cruz Cliffs,398,1,Nature & Outdoor,['Park'],San Diego,2019-12-15,4.93359000073165,1,32.7439192,-117.2546393
113936787017631183781,0x809ae58407c4ef2f:0xb0bde8c9880c0023,Anita Sargent,4,N/A,California,4.1,Zócalo Folsom,178,1,Food & Beverage,['Mexican restaurant'],Folsom,2020-11-02,4.088571645897111,4,38.6553878,-121.1251413
118173236491519521858,0x809ad10c964c7291:0x9cdfd8fceda7a6d,Frank Yonemura,4,"Fried chicken & Kool-Aid on the menu here in Oak Park. Grew up around the corner, neighbor is a lil different than I remember. Good food, great service.",California,4.5,Fixins Soul Kitchen,1031,2,Food & Beverage,['Restaurant'],Sacramento,2021-04-06,4.538615476543407,3,38.551562,-121.4690557
102776595658761025933,0x80dd28a8575b3ff7:0x18bdb51c35bfa593,Efren Padilla,5,N/A,California,4.8,Pro Auto Care,18,1,Service,['Smog inspection station'],Westminster,2019-05-11,4.769221885793746,1,33.758853699999996,-118.00914709999999
106439574229660762975,0x80e830b46575ac57:0x20e011180e005068,Scott Berry,4,N/A,California,4.6,Virgil's Auto Body & Paint,28,1,Service,['Auto body shop'],other,2019-02-08,4.560964143923992,5,34.192485399999995,-118.9490684
116759558743604615624,0x80dcd7725657913b:0x3fbf0225269ba1a,Keith Thai,5,Great seafood and oysters restaurant! It did satisfy my oysters' craving! The service was very good too! Our waitress was very nice and attentive! And we love the beautiful outdoor patio seating!,California,4.5,King's Fish House,1196,2,Food & Beverage,['Seafood restaurant'],Orange,2021-04-19,4.540083729940174,3,33.8087778,-117.8687719
103830293913119659310,0x809c14c700677f6d:0x17bfec6e5b3190cc,Nick Millanes,5,"Absolutely gorgeous region with ample hiking and exploring to be had. The park campground is top notch with good facilities and excellent sites that are distributes well. The neighboring town is great for a supply run, but you can get some basics at the park office.",California,4.7,Plumas-Eureka State Park,158,1,Nature & Outdoor,['State park' 'Tourist attraction'],other,2019-06-29,4.825930022955876,2,39.7569462,-120.6980299
114661197414044176721,0x80d953a65ced9ff3:0x8ba722a5022657cb,Brian Pereyra Host Wave,5,Your best stop for a warm delicously made sandwich. My favorite is their French Dip sandwich with the hot warm sauce on the side. Dunk the French Dip sandwich in the sauce cup before every bite! You won't regret it! Order online saves you a lot of time. Each order is packaged right and ready for pick up! Delia has a great staff working here and are focused on making sure your order is done right every time!,California,4.5,Earl of Sandwich,96,1,Other,['Sandwich shop'],San Diego,2020-11-04,4.552513705970304,3,32.7123679,-117.163989
100975914999435988271,0x80d95312b0a7ce67:0x7f9ca6451cb000d4,Christopher Gorrie,4,"It was pretty good. I think it’s been hyped a bit too much to me, and I’ve also seen the crazy lines a number of times. I was expecting something mind blowing, but it fell short a bit. Still, some pretty solid tacos for sure. I also only tried three types of taco, so my experience is a bit limited.

I had the birria, al pastor, and veggie. They were all pretty tasty, though the birria was my favorite. It had the most coherent flavor profile I think. The salsa was honestly top notch. Really enjoyed it. It’s worth trying out, but come early on a weekday to avoid lines.",California,4.6,¡SALUD! Barrio Logan,2518,1,Food & Beverage,['Mexican restaurant'],San Diego,2021-04-12,4.613141276801178,2,32.698282,-117.13929399999999
114949956849343819397,0x80dce5ae5713f169:0xc36ed09135d85299,Teeka Lee,5,"Loved everything about this place, the food and the view especially. I am pescatarian and I've had a lot of salmon in my life, but hands down the place had the best salmon I've had at a restaurant in a very long time. Was so delicious. We had their sangria it was refreshing. The service was a 4 star but the view and food made up for that.",California,4.4,Rooftop Lounge,826,2,Food & Beverage,['Bar' 'Lounge' 'Restaurant'],other,2021-04-02,4.435476980764429,4,33.532471,-117.776032
105630197237026848660,0x80dcc9d00da7ec83:0xf3599a970180a101,John Moore,5,Very friendly service. I arrived early for my brake check and they got me right in and did a thorough inspection. Definitely coming back.,California,4.6,Les Schwab Tire Center,234,1,Retail,['Tire shop' 'Brake shop' 'Car battery store'],other,2020-11-30,4.56051334153252,2,33.917268799999995,-117.56045329999999
113532721168934565309,0x80dc730318969d7f:0x3d8ad1afb7c2093c,Marc Alnwick,5,"You must eat these on your visit! It’s the only place in Southern California that does it. Imagine eating fresh, warm, crispy crusty, tasty apple pie bite sized with your hands.",California,4.7,Granny's Apple Fries,68,1,Food & Beverage,['Fast food restaurant' 'Restaurant'],other,2019-08-24,4.718206291752896,1,33.1291793,-117.31122579999999
100982583303356581724,0x80c2e8f8d10a3f4d:0xa757afeacbf2c2d9,Adel Murza,5,Very popular trail.Dogs is Ok.This trail about 6 ml. There is good picnic area.Toilets clean.,California,4.8,Switzer Falls,176,1,Other,['Scenic spot'],other,2020-11-30,4.868157481700953,3,34.256491,-118.15275349999999
113449290414193575056,0x80dc0f4aa90feb33:0x51539f43afcf6495,Shekib Jami,5,Gorgeous views. WOW.,California,4.7,Powerhouse Park & Beach,1488,1,Nature & Outdoor,['Park' 'Public beach' 'Tourist attraction'],other,2017-11-15,4.8231003935730605,2,32.960771799999996,-117.2681085
110109751291812795014,0x80c2bf23e7ad108f:0x8dcedfc8c3be0f6b,Edward Cotton,5,Samples passed out when you walk in. They have dark chocolate items I haven't seen before. Wonderful. Check out the chocolate bar.,California,4.5,Ghirardelli Soda Fountain & Chocolate Shop,627,1,Other,['Chocolate shop' 'Ice cream shop'],other,2018-05-01,4.553032559388799,5,34.101323,-118.33974099999999
111174146473338884794,0x8083f3a7b4d18ddb:0xc53b1bad25e87eba,Vincent Tang,5,Beautiful scenery and hike. Not crowded.,California,4.9,"Konocti, Mount",8,1,Other,['Mountain peak'],other,2021-04-04,4.97559419182953,2,38.9746198,-122.7661014
112065153036241817112,0x808de61431165839:0x7aee1d77ea26ead9,Margarita Ostrovskaia,5,"Small, but free and in center of city",California,4.4,Carmel Public Parking Lot,48,1,Nature & Outdoor,['Parking lot'],other,2019-03-17,4.499510955998149,3,36.552165699999996,-121.92135839999999
102214335495667533122,0x80c2c7b85dea2a93:0x1ff47c3ceb7bb2d5,SandS Law Group,5,Spectacular after another Championship 17,California,4.7,STAPLES Center,9998,1,Residential,['Arena' 'Basketball court' 'Concert hall'],Los Angeles,2020-11-02,4.805104996443518,1,34.0430175,-118.26725409999999
107515047360627248978,0x8081644fccf95f39:0x42f5b1bfa854f017,Eduardo Fagundes,4,Good old style hamburgers,California,4.1,Be-Bop's Diner,478,2,Food & Beverage,['American restaurant'],other,2020-02-13,4.121339757774591,4,39.133987,-123.205348
106034451531078693644,0x80c2bae67788abf5:0xd7c78af805f1f259,Adam Exler Goodley,5,N/A,California,4.4,Penmar Recreation Center,215,1,Nature & Outdoor,['Recreation center' 'Park'],other,2021-01-27,4.502284262723192,5,34.0062922,-118.4559496
109515070428505129810,0x809adad33b2ce6f5:0x1197239e40cd6b3c,Keith Blake,5,👍😎 AWESOME,California,4.5,Vibe by California | Alpine | Sacramento Cannabis Dispensary,631,1,Retail,['Cannabis store'],Sacramento,2020-05-17,4.4575800224984095,5,38.5352458,-121.4081827
113667964413478903795,0x80c4b21068a3f801:0xdd50ccd196c2cdbb,Garry Klassen8,5,Actually parked on other side & had lunch after skiing Snow Summit. Got enough signal to watch the eagle cam.,California,4.5,Treasure Island or China Island (Garstin Island),184,1,Other,['Tourist attraction'],other,2021-02-16,4.551348561451581,5,34.2425182,-116.9712867
100636468481249284555,0x80844a790cfb26f5:0xbb20a254ce1205e,Cristo Milan,5,N/A,California,4.6,Mercy Wellness Of Cotati,1264,1,Retail,['Cannabis store' 'Delivery service'],other,2020-06-23,4.5624770494181845,3,38.332315099999995,-122.71422609999999
101652065390456738525,0x80c2b5540b41a317:0x76ea58c9e4d1e6f2,Tom Freeman,5,"A super scrumptious array of items to sprinkle and pour on your yogurt! Lots of different flavors to choose from and Dole whips in many different flavors!
A super date night option and a comfortable patio for people watching on Artesia. The connected market also has a numerous amount of fresh produce, fresh meat, fresh sandwiches and good variety of tasty wines.",California,4.8,Peachwave Frozen Yogurt Redondo Beach,8,1,Other,['Frozen yogurt shop'],Redondo Beach,2020-08-29,4.86970136808743,2,33.8725504,-118.36881659999999
112232766980745557667,0x8096edf9726d6be9:0x900f864374b596d,Ken Yamamoto,5,"(Translated by Google) You can park your car at Camp 4 and take a hiking route to El Capitan. The scenery along the river is also highly recommended.

(Original)
Camp4に車を駐車してEl Capitanまで行けるハイキングルート。川沿いで景色も素晴らしくお勧めです。",California,4.8,Yosemite Valley Loop Trail,58,1,Other,['Hiking area' 'Tourist attraction'],other,2019-07-23,4.870819028170891,1,37.7371367,-119.608162
104614492375071654173,0x80c2b94a3a17c137:0x920bc75612a07f07,Charly Hillman,5,N/A,California,4.4,Joan’s on Third,998,2,Food & Beverage,['Gourmet grocery store' 'American restaurant' 'Cafe'],Los Angeles,2021-03-28,4.435874320111029,5,34.072635,-118.37183309999999
110826557294222102101,0x80c2a4b104b544a1:0x6b5a82009201607d,MELANEE NEWKIRK,5,N/A,California,4.9,WFM Coffee & Juice Bar,8,2,Food & Beverage,['Coffee shop' 'Cafe' 'Coffee store'],Santa Monica,2018-06-13,4.956808515350934,1,34.0329471,-118.4947929
111534382706086775537,0x80dcd5f7f4606a51:0xba88a1be3912690,Janae Price,4,N/A,California,4.6,The Bowery Craft Beer & Pizza,185,2,Food & Beverage,['Pizza restaurant' 'Bar' 'Beer hall'],Fullerton,2020-01-15,4.641538508628518,2,33.870090399999995,-117.92351529999999
