gmap_id1,gmap_id2,cosine_top4,rank
0x8094660241d61bd1:0x3c0eebf280d1c44c,0x80ea40175d3faff5:0x44233691554e73a6,0.9567948161421871,20
0x809466189bd368eb:0x9f3e3018c5406d1c,0x80dcd8288305d3df:0x9253e021cc83098b,0.9291304882082636,1
0x809466189bd368eb:0x9f3e3018c5406d1c,0x809ac76b3b3cbe0d:0xd6ee707e9be7f597,0.9248647082715695,2
0x809466189bd368eb:0x9f3e3018c5406d1c,0x808572d59ede69d5:0x712fab0f096f318f,0.9248165206956543,3
0x809466189bd368eb:0x9f3e3018c5406d1c,0x80dcb1e43066b471:0x410d49748fe4d47d,0.9229999070296356,4
0x809466189bd368eb:0x9f3e3018c5406d1c,0x80dcaa505eaecc87:0xeda1bc8f24a8be4f,0.9215118825287153,5
0x809466189bd368eb:0x9f3e3018c5406d1c,0x80c349413d111643:0x24a3f493aa80f5b1,0.9214098902969363,6
0x809466189bd368eb:0x9f3e3018c5406d1c,0x80d958008b824b17:0x6c85586e0367ec0,0.9209953042242226,7
0x809466189bd368eb:0x9f3e3018c5406d1c,0x80c36624a8384ad1:0xec01f5546598f536,0.9208927357989436,8
0x809466189bd368eb:0x9f3e3018c5406d1c,0x809051b4ab8f4ff1:0x3de95744c4a3a954,0.920372622751219,9
0x809466189bd368eb:0x9f3e3018c5406d1c,0x80dcdc7f46d9adcd:0x8bc6ab39fca6b6bc,0.9203031607545826,10
0x809466189bd368eb:0x9f3e3018c5406d1c,0x80c34a1b0c24ecd3:0xafcb3f062de5cc41,0.9197457379677253,11
0x809466189bd368eb:0x9f3e3018c5406d1c,0x809ada3ced499e05:0xc8407993d29a9323,0.9189898338784386,12
0x809466189bd368eb:0x9f3e3018c5406d1c,0x809526226873281d:0x8e3f2c244b548590,0.9176122592171231,13
0x809466189bd368eb:0x9f3e3018c5406d1c,0x80945c6552d56b97:0x12df65ff08d1f76d,0.9174169933823508,14
0x809466189bd368eb:0x9f3e3018c5406d1c,0x80dcb7468f0f5347:0x74a87f965be607a3,0.9163938647772731,15
0x809466189bd368eb:0x9f3e3018c5406d1c,0x80dd313ab7a9c7ad:0xc5edccc92037ff0e,0.9158471143423774,16
0x809466189bd368eb:0x9f3e3018c5406d1c,0x8094662372a1b56b:0x70e3220056afdf2c,0.9155208459098781,17
0x809466189bd368eb:0x9f3e3018c5406d1c,0x8094662531abcfcf:0xdba9dd075e80a390,0.9155029261305146,18
0x809466189bd368eb:0x9f3e3018c5406d1c,0x809ada18492723eb:0x5e32c275d2023d80,0.915348538603243,19
0x809466189bd368eb:0x9f3e3018c5406d1c,0x80c2dbc2b8459bff:0xfbc724e96a59a3ec,0.9144143005462004,20
0x8094662372a1b56b:0x70e3220056afdf2c,0x80dd29f17af60bff:0xe7feace31eac6dd,0.9384097196731274,1
0x8094662372a1b56b:0x70e3220056afdf2c,0x80dcaa50666cda2f:0xca7e8bb8d0f08f7e,0.932911853203483,2
0x8094662372a1b56b:0x70e3220056afdf2c,0x80c365ce06b9fedf:0xc9cf28ab81d36962,0.9321499830335824,3
0x8094662372a1b56b:0x70e3220056afdf2c,0x809017fd5a56003b:0x3d2c64e58135aa6c,0.9303401638276865,4
0x8094662372a1b56b:0x70e3220056afdf2c,0x80c354e5f7ee6af5:0xdbe36f175b549c82,0.927603891016656,5
0x8094662372a1b56b:0x70e3220056afdf2c,0x80c36624a8384ad1:0xec01f5546598f536,0.9266340961199501,6
0x8094662372a1b56b:0x70e3220056afdf2c,0x80c2b64259599341:0x635fd02b666fcdbe,0.9254760128747382,7
0x8094662372a1b56b:0x70e3220056afdf2c,0x80c2b685bde1cfd7:0x388dd48cc2373bc8,0.9242736505130641,8
0x8094662372a1b56b:0x70e3220056afdf2c,0x80c33302628fd5f9:0xe3e6bdf0020608ef,0.9242549537401038,9
0x8094662372a1b56b:0x70e3220056afdf2c,0x80c25b1dc754c85f:0xb93eec6a726f759,0.9241876103735781,10
0x8094662372a1b56b:0x70e3220056afdf2c,0x80dcd7c31e793301:0x1cfbbe7d271acd86,0.9239892342636091,11
0x8094662372a1b56b:0x70e3220056afdf2c,0x80dd32f164509b7d:0xe6e4fe94766db07,0.9220736920510193,12
0x8094662372a1b56b:0x70e3220056afdf2c,0x8085165e303fad4f:0xf0b0116f98a09f83,0.9219278961695916,13
0x8094662372a1b56b:0x70e3220056afdf2c,0x80c2d17cde62d53f:0x9bf244fce290e5e1,0.920707718045835,14
0x8094662372a1b56b:0x70e3220056afdf2c,0x80dd2d7401129337:0x8c495f3ff5a8e625,0.9199384107245366,15
0x8094662372a1b56b:0x70e3220056afdf2c,0x808fcae029b81361:0x12715629ca7b62a3,0.9193885060633433,16
0x8094662372a1b56b:0x70e3220056afdf2c,0x80c2cbc7b0436703:0x1b1a7b61c0dc2532,0.9192732531990425,17
0x8094662372a1b56b:0x70e3220056afdf2c,0x8099900c67eac115:0x37584b6d6e14044f,0.9192032337149344,18
0x8094662372a1b56b:0x70e3220056afdf2c,0x809ad40f569fd48d:0xd88d72257737d5b8,0.918418919277678,19
0x8094662372a1b56b:0x70e3220056afdf2c,0x80ea6ab6cb9ee49f:0x4db57dab0eefb46,0.9182409178001052,20
0x8094662531abcfcf:0xdba9dd075e80a390,0x80dc9d8a65e6e025:0x62f3460a97bfb0c3,0.9589810101959922,1
0x8094662531abcfcf:0xdba9dd075e80a390,0x809ade2fbd691c8d:0x59ccae9cb096e7f9,0.9543845734651434,2
0x8094662531abcfcf:0xdba9dd075e80a390,0x809051b4ab8f4ff1:0x3de95744c4a3a954,0.9531013534712198,3
0x8094662531abcfcf:0xdba9dd075e80a390,0x809ac67bfecbc01f:0x54e1f552efdde793,0.9503978896008782,4
0x8094662531abcfcf:0xdba9dd075e80a390,0x80c36625a5313ab1:0xe667c1adbded3018,0.947532092625962,5
0x8094662531abcfcf:0xdba9dd075e80a390,0x8085165e303fad4f:0xf0b0116f98a09f83,0.9410622372932631,6
0x8094662531abcfcf:0xdba9dd075e80a390,0x80dcd7c31e793301:0x1cfbbe7d271acd86,0.9409150283175357,7
0x8094662531abcfcf:0xdba9dd075e80a390,0x80851423d137e51b:0xd7a2d93bdc327e75,0.9390809528349052,8
0x8094662531abcfcf:0xdba9dd075e80a390,0x80c36624a8384ad1:0xec01f5546598f536,0.9388091655485021,9
0x8094662531abcfcf:0xdba9dd075e80a390,0x80dcb7923e213be7:0x48d84cc7d652e501,0.9383842105372603,10
0x8094662531abcfcf:0xdba9dd075e80a390,0x80dd2ad9ebe2056d:0x6e8a8a0b98a88aad,0.9383771797790841,11
0x8094662531abcfcf:0xdba9dd075e80a390,0x8090180a8630fd7f:0x625d171c3787b95e,0.9379743050132018,12
0x8094662531abcfcf:0xdba9dd075e80a390,0x80952f27fb79f69b:0xa7d6fbd8bc7a8788,0.9374140186010201,13
0x8094662531abcfcf:0xdba9dd075e80a390,0x80db7e385477c379:0xbfba6d76d6d233b2,0.9374125993248585,14
0x8094662531abcfcf:0xdba9dd075e80a390,0x809ad91dfe086e4b:0xdc51960d396f35b2,0.9373647343971124,15
0x8094662531abcfcf:0xdba9dd075e80a390,0x8091077387de0ebd:0xedfacfbcceb85a78,0.9372677601583833,16
0x8094662531abcfcf:0xdba9dd075e80a390,0x80dc71fde375c871:0x38f03ee34541ec70,0.9368308194749975,17
0x8094662531abcfcf:0xdba9dd075e80a390,0x80dcc842fe463e9f:0xbc680b4481f033ea,0.9352041391998979,18
0x8094662531abcfcf:0xdba9dd075e80a390,0x809051a078bbdb4f:0x66a1aa8a5a6e16d0,0.9349115954162384,19
0x8094662531abcfcf:0xdba9dd075e80a390,0x80db43ee878f4615:0x481f1d2fe82fcdfb,0.9337163077845221,20
0x8094663aa6330477:0x1a35cd88d88e4ade,0x8090504c18b41479:0x2aa4bf2425aafe97,0.9265564175626775,1
0x8094663aa6330477:0x1a35cd88d88e4ade,0x808de41864972b61:0x48d585e0477826fa,0.9192579541320007,2
0x8094663aa6330477:0x1a35cd88d88e4ade,0x809ada38eced65ab:0x75b1c7e7336c0ec4,0.9172300420191355,3
0x8094663aa6330477:0x1a35cd88d88e4ade,0x80dd3139c19f2f21:0x58509d72a4d77c6b,0.9169041250970391,4
0x8094663aa6330477:0x1a35cd88d88e4ade,0x80ea43ad36a2651b:0x76b892c4279418e3,0.91390491946592,5
0x8094663aa6330477:0x1a35cd88d88e4ade,0x80dcb7468f0f5347:0x74a87f965be607a3,0.9115410121551948,6
0x8094663aa6330477:0x1a35cd88d88e4ade,0x80952f48b398632f:0xd46505e60441a5a1,0.910779101830745,7
0x8094663aa6330477:0x1a35cd88d88e4ade,0x8084aca079ee046f:0xe4de10d4cdee4b40,0.9096180753423793,8
0x8094663aa6330477:0x1a35cd88d88e4ade,0x80ec59526bb47473:0x2295d225d3f51907,0.9076795044552863,9
0x8094663aa6330477:0x1a35cd88d88e4ade,0x80dcac83a2e561b1:0xda2470844ccdd9f4,0.9069605602210327,10
0x8094663aa6330477:0x1a35cd88d88e4ade,0x809ade2fbd691c8d:0x59ccae9cb096e7f9,0.9061685942457353,11
0x8094663aa6330477:0x1a35cd88d88e4ade,0x80dd20006028f3a7:0x8e57e3463e2bec7e,0.9060094034190257,12
0x8094663aa6330477:0x1a35cd88d88e4ade,0x80ea420ae86e69fd:0x787eea4bdd02b3fe,0.9058533132137401,13
0x8094663aa6330477:0x1a35cd88d88e4ade,0x80ea69ff73628e2d:0x68ef8331c370dac7,0.9048066876087786,14
0x8094663aa6330477:0x1a35cd88d88e4ade,0x80deab41107953e9:0x239deca436b3a5b0,0.9020708458668945,15
0x8094663aa6330477:0x1a35cd88d88e4ade,0x80dd313b14905b33:0x79c3ee16f48cb024,0.9015003218477358,16
0x8094663aa6330477:0x1a35cd88d88e4ade,0x80e9ad4c2d571429:0x6f440532acd15da9,0.9013785190637817,17
0x8094663aa6330477:0x1a35cd88d88e4ade,0x80c35d8b17af7b87:0x7ff2a4e6e36212a3,0.9012954440614398,18
0x8094663aa6330477:0x1a35cd88d88e4ade,0x8084366bc7812555:0x9e2db014edbf82ed,0.9002730820610755,19
0x8094663aa6330477:0x1a35cd88d88e4ade,0x808571632a377233:0x1c1d9b7dad28c91,0.9002046948369946,20
0x809467578b47f10b:0xed62d6b505095347,0x80dd2bf33964ce25:0x77f676e7babdf38f,0.918918999427091,1
0x809467578b47f10b:0xed62d6b505095347,0x80c2b42b20cf94d5:0x9242d9c5bce5cf59,0.9186256369046004,2
0x809467578b47f10b:0xed62d6b505095347,0x80c3414f8224dea5:0x16d8fcd7208f1ad8,0.9159521145943258,3
0x809467578b47f10b:0xed62d6b505095347,0x80dcc8113e087d8d:0xd26c85994f020ad6,0.915605808842264,4
0x809467578b47f10b:0xed62d6b505095347,0x80c2cf9eb5de7a89:0x957b5b11cff9488d,0.9152981519507906,5
0x809467578b47f10b:0xed62d6b505095347,0x80dcd96a6fcfd24b:0xfaf47ed97378f888,0.9150480242129069,6
0x809467578b47f10b:0xed62d6b505095347,0x80c2583119c7293d:0x9af930e902f65cb3,0.9149974169032284,7
0x809467578b47f10b:0xed62d6b505095347,0x808fcce7ab84e465:0xa1c067af855fefec,0.91453585434461,8
0x809467578b47f10b:0xed62d6b505095347,0x80dcd7cc440f217d:0xd2318572c7ce7176,0.9136819698408712,9
0x809467578b47f10b:0xed62d6b505095347,0x809460a79ba8e7c1:0x421408464983248f,0.9128032155466915,10
0x809467578b47f10b:0xed62d6b505095347,0x808f874ac95f8049:0x79a4e3154a991f89,0.9127307725250599,11
0x809467578b47f10b:0xed62d6b505095347,0x80dcd60152ea702d:0x1c8fc45e6a693046,0.9125019553112323,12
0x809467578b47f10b:0xed62d6b505095347,0x80c2b84f5a7e6ac5:0x64f38a9570bd2251,0.9124836498666049,13
0x809467578b47f10b:0xed62d6b505095347,0x80dcb1e8593062cd:0x7482d6d7c18d6cf0,0.9123198157232999,14
0x809467578b47f10b:0xed62d6b505095347,0x80c2d2a2ea9f9675:0xfc4911d44077ae0a,0.9121556789209075,15
0x809467578b47f10b:0xed62d6b505095347,0x80dcd7f8407724e7:0x63ca3096569fdb37,0.9120250174878228,16
0x809467578b47f10b:0xed62d6b505095347,0x80c367e8bdb8aeab:0x7b51d0ae99fab272,0.9111413043430593,17
0x809467578b47f10b:0xed62d6b505095347,0x80c2cd8a89a735bb:0xebf14fdf91c39e4c,0.9104194855458497,18
0x809467578b47f10b:0xed62d6b505095347,0x80c2daa994d1b7e9:0x8a00f724238c5eda,0.9090008636277855,19
0x809467578b47f10b:0xed62d6b505095347,0x809ad7a4c33107f7:0xf33c92584a5e97c7,0.9089821127900652,20
0x809467800c02cbbd:0x32600950577daa0b,0x80c2c92115cda685:0x5b3afad3c49000cf,0.968400426660558,1
0x809467800c02cbbd:0x32600950577daa0b,0x809ada232de8a467:0x43891169dccf8a93,0.9653316654244734,2
0x809467800c02cbbd:0x32600950577daa0b,0x80c3686c651f9a97:0xb4ca160622511986,0.9640918684210222,3
0x809467800c02cbbd:0x32600950577daa0b,0x80859ab5701fef73:0x79427e22f734e4da,0.9624867984236654,4
0x809467800c02cbbd:0x32600950577daa0b,0x80945fc174e07b49:0x27fa1201eaa17841,0.9613154592368681,5
0x809467800c02cbbd:0x32600950577daa0b,0x80ea41f084d2724f:0xeee70d653f4f4615,0.9592679061558242,6
0x809467800c02cbbd:0x32600950577daa0b,0x80c286c7a6eee1fd:0x79e8590e475f173a,0.9591443285737231,7
0x809467800c02cbbd:0x32600950577daa0b,0x80c244d3dc6dd641:0x47bdb1ab597f0170,0.9587548204548175,8
0x809467800c02cbbd:0x32600950577daa0b,0x809142fd85fc0961:0x82461b29edaa3ef7,0.958591325900453,9
0x809467800c02cbbd:0x32600950577daa0b,0x80c34d8c35a82a77:0xee570a968ecc379f,0.9577546078888161,10
0x809467800c02cbbd:0x32600950577daa0b,0x809add821011b0d9:0x61b291eee348522b,0.9577517359135654,11
0x809467800c02cbbd:0x32600950577daa0b,0x80e9f6016a05e9c9:0x1e86352915241b8f,0.957022265979651,12
0x809467800c02cbbd:0x32600950577daa0b,0x80e849e4663c5a37:0xded30d3002b2a83e,0.956609514226827,13
0x809467800c02cbbd:0x32600950577daa0b,0x808df8bd3c69028b:0xf8f0672d81c4ec63,0.9555351152188176,14
0x809467800c02cbbd:0x32600950577daa0b,0x80dbf492bce529b5:0x6e9db571137b3c71,0.955211092020783,15
0x809467800c02cbbd:0x32600950577daa0b,0x80e829cb5b708e3b:0xfa20479d8d63556e,0.9550124992290772,16
0x809467800c02cbbd:0x32600950577daa0b,0x80dc73e18b211bcd:0x7bba8f7205c17a80,0.9549949431622435,17
0x809467800c02cbbd:0x32600950577daa0b,0x80c47eb8614c74c1:0x14c456f32dc8442,0.9547578903034496,18
0x809467800c02cbbd:0x32600950577daa0b,0x80d9526b9a11b1bf:0xe3156e30b14b3e6b,0.9544110872099081,19
0x809467800c02cbbd:0x32600950577daa0b,0x809465ff8c429ea5:0x55d555e6963de93c,0.953786781324441,20
0x80946787414c8657:0xbf2f0e202b7368e2,0x80c2cc9071629bd9:0xaeb1d4c788ab1d2f,0.9337873400181067,1
0x80946787414c8657:0xbf2f0e202b7368e2,0x80c34cb931759479:0x619f865847b27ce2,0.9242986275905296,2
0x80946787414c8657:0xbf2f0e202b7368e2,0x80c2cdeb60d1ad27:0x5994268831d11898,0.9238319477068453,3
0x80946787414c8657:0xbf2f0e202b7368e2,0x80c332e90679488b:0x78feae247001f63d,0.9223971485495132,4
0x80946787414c8657:0xbf2f0e202b7368e2,0x80c34b464df7a6cd:0x2da4e9fc06997e8b,0.9202916051884491,5
0x80946787414c8657:0xbf2f0e202b7368e2,0x80c2b6885bef48bf:0x6c9b8e309a757b63,0.9190104249575377,6
0x80946787414c8657:0xbf2f0e202b7368e2,0x80c2cf70491de0fd:0x297fed640d4d4b09,0.9186306054942317,7
0x80946787414c8657:0xbf2f0e202b7368e2,0x80dcd61219855fd9:0xa38fcdd34df3c742,0.91751032094275,8
0x80946787414c8657:0xbf2f0e202b7368e2,0x80dca1d65c7c13d1:0x8dd314a7df3fea03,0.917070185886133,9
0x80946787414c8657:0xbf2f0e202b7368e2,0x80c2d79ac41f6307:0xa408b6bbc465e47d,0.9168083178219458,10
0x80946787414c8657:0xbf2f0e202b7368e2,0x80dd358d1b7c45e5:0x505668a0e9dd349d,0.9166162507573844,11
0x80946787414c8657:0xbf2f0e202b7368e2,0x80940c7c4471e1fd:0x73ee2cf2e4513098,0.9161234341073279,12
0x80946787414c8657:0xbf2f0e202b7368e2,0x809ad757c81dbc4b:0x86ae1650b7bdd063,0.9158825301844281,13
0x80946787414c8657:0xbf2f0e202b7368e2,0x80dcc8055b1c105b:0xd8d69e43c5295694,0.9142672372379653,14
0x80946787414c8657:0xbf2f0e202b7368e2,0x80ea6a2a8ad58c2f:0xd6ed9f09dc278bcd,0.914221044955985,15
0x80946787414c8657:0xbf2f0e202b7368e2,0x80c2cb86d430d125:0x9a741db4ed27f3dd,0.9135028604164103,16
0x80946787414c8657:0xbf2f0e202b7368e2,0x80dd4aa388499cc9:0xd52dcad0d314dbcd,0.9125190339414839,17
0x80946787414c8657:0xbf2f0e202b7368e2,0x80c3337bbc855b65:0x44298fc1027e04aa,0.9120883811611046,18
0x80946787414c8657:0xbf2f0e202b7368e2,0x80c2c0e51af42f81:0xac8f05f393a17208,0.9114273938705821,19
0x80946787414c8657:0xbf2f0e202b7368e2,0x80c2b5e8a9a6f8b7:0xa23dcf71ca81b6e0,0.9101018382802514,20
0x809467af130c5bed:0xef96fed757e3aa76,0x80ea6a0f0754cd0f:0xf4d04f40a39d6334,0.9184866311403693,1
0x809467af130c5bed:0xef96fed757e3aa76,0x80900ce47a122969:0x5128d9214f40bf43,0.9108844188612886,2
0x809467af130c5bed:0xef96fed757e3aa76,0x80db6f5731986fd7:0x2c0dd033a22a542,0.9102352312699415,3
0x809467af130c5bed:0xef96fed757e3aa76,0x809ad4232d5ad2a1:0xd08523d9dc3b57d8,0.9068814187934832,4
0x809467af130c5bed:0xef96fed757e3aa76,0x80952f9e5ba3081b:0xdef2d11b0926e367,0.9064258782131724,5
0x809467af130c5bed:0xef96fed757e3aa76,0x809442aa1938e53b:0x4c301bffb12ed29a,0.9063592459894276,6
0x809467af130c5bed:0xef96fed757e3aa76,0x80dca62d11bead89:0x17454683731949d7,0.9060723431879363,7
0x809467af130c5bed:0xef96fed757e3aa76,0x80dcb12b4e03f6ef:0x874736a648647e0b,0.9051163357612979,8
0x809467af130c5bed:0xef96fed757e3aa76,0x80c35343379c791d:0x784a730b07fc1944,0.9045239767592032,9
0x809467af130c5bed:0xef96fed757e3aa76,0x80c34c1cc1115f49:0x33f84653842712d4,0.903527664034462,10
0x809467af130c5bed:0xef96fed757e3aa76,0x80c33180289bb3b1:0xd2322e7c34e4fa6f,0.9021859620707162,11
0x809467af130c5bed:0xef96fed757e3aa76,0x808559943653c9b5:0xb4393bf7290ed3d,0.9015790801657396,12
0x809467af130c5bed:0xef96fed757e3aa76,0x80daf769661670c3:0x7913f560a686f00f,0.9011269593567973,13
0x809467af130c5bed:0xef96fed757e3aa76,0x80c360dc6e7b8ce3:0xed3ef108588d786b,0.9011097399063523,14
0x809467af130c5bed:0xef96fed757e3aa76,0x80ea427525c0b6a1:0x51795735a93a4d58,0.900108026970236,15
0x809467af130c5bed:0xef96fed757e3aa76,0x80c2c5fdfd871cc5:0x3a98b7ac16d532f9,0.8999893466089836,16
0x809467af130c5bed:0xef96fed757e3aa76,0x80c2cbc884704933:0x776cfe4fca2e0e1f,0.8992602381637623,17
0x809467af130c5bed:0xef96fed757e3aa76,0x80c2c7e590c9b1d3:0x29839d05bb0c4e08,0.8991962222397555,18
0x809467af130c5bed:0xef96fed757e3aa76,0x80945ee0f871e41b:0x683b11f0075a1dc4,0.8988070712361738,19
0x809467af130c5bed:0xef96fed757e3aa76,0x80905017454ee315:0x77b9bccf29bca0d1,0.8986773812624516,20
0x809467d3e11fd147:0x7dededf48862bf03,0x80dd2c54433998a7:0x90881e5bb9ea5dcd,0.94606615247488,1
0x809467d3e11fd147:0x7dededf48862bf03,0x808fb5c5e7652b85:0xf32da8516cac59b8,0.9367795164740422,2
0x809467d3e11fd147:0x7dededf48862bf03,0x80dcdf0d8a335381:0x5f9bfa9972d1f8d1,0.9336650759811126,3
0x809467d3e11fd147:0x7dededf48862bf03,0x808561955af35ced:0x4e5c83ca67a5f64f,0.931742059315439,4
0x809467d3e11fd147:0x7dededf48862bf03,0x808e3522da2ee8b3:0x183cf66803ad1c0b,0.9304328473784793,5
0x809467d3e11fd147:0x7dededf48862bf03,0x808f9e6fc2d4e3b3:0x9eed5f5e33d2169d,0.9304298912856742,6
0x809467d3e11fd147:0x7dededf48862bf03,0x809adc555c7cb4f7:0xbb7bea24d05a6a0f,0.9297722706517826,7
0x809467d3e11fd147:0x7dededf48862bf03,0x80dbe16b9f57074f:0x9c97061f5467e852,0.9282401371836629,8
0x809467d3e11fd147:0x7dededf48862bf03,0x80dcb21eefbd19f5:0x8ebb31f8a91dc2d3,0.9279535445372525,9
0x809467d3e11fd147:0x7dededf48862bf03,0x80ea43e4d79f8329:0x693e5ac5d2c9b95e,0.927701576936375,10
0x809467d3e11fd147:0x7dededf48862bf03,0x80c2b40ccc96b56f:0xaeeebefc27fcf920,0.9263717572603096,11
0x809467d3e11fd147:0x7dededf48862bf03,0x80dc0031ec61bb1d:0xcfb60557354ddf38,0.9257997242340503,12
0x809467d3e11fd147:0x7dededf48862bf03,0x80c2b5ac2a915619:0xb762ea57d8e9f12d,0.9255461313586354,13
0x809467d3e11fd147:0x7dededf48862bf03,0x808fccbb2a209af9:0xcf6bf590fb0bb32a,0.9249295522293858,14
0x809467d3e11fd147:0x7dededf48862bf03,0x80e852d25df70c7b:0xc21cb428a2bbeaa3,0.9244019289072289,15
0x809467d3e11fd147:0x7dededf48862bf03,0x80dd2b0409cfad6d:0x8d034041da624db4,0.923824899780386,16
0x809467d3e11fd147:0x7dededf48862bf03,0x80c33693a0201377:0x28687840227fd1a3,0.92295394868854,17
0x809467d3e11fd147:0x7dededf48862bf03,0x80dd268fb7b262f7:0x78b0d1977364fa80,0.9228993120275922,18
0x809467d3e11fd147:0x7dededf48862bf03,0x808fc0c19ba4e761:0x589c9ad71c62a420,0.9219837068928006,19
0x809467d3e11fd147:0x7dededf48862bf03,0x80c2b51fb6436121:0xb2d2a6fe9a16b599,0.9212557515432969,20
0x80946801bf05cb43:0xbe2456347bd8d9f7,0x80dd2d773b13c2ef:0x1fbf5f443772968c,0.9492791382994358,1
0x80946801bf05cb43:0xbe2456347bd8d9f7,0x80dd34fe8bc5763d:0x16f73eb5bc61902f,0.9482262033548192,2
0x80946801bf05cb43:0xbe2456347bd8d9f7,0x80db65d4d65b5ded:0xdda375cbb7e1cf29,0.948105029361112,3
0x80946801bf05cb43:0xbe2456347bd8d9f7,0x80dbffb952f194b5:0xd6c9f68412740b5c,0.9474706102975763,4
0x80946801bf05cb43:0xbe2456347bd8d9f7,0x80dcd67cc501d667:0x42f7bf994f120a42,0.9474268451098458,5
0x80946801bf05cb43:0xbe2456347bd8d9f7,0x80ea41dc25d08b21:0xb0c9f7a58b59c25a,0.9471092553338047,6
0x80946801bf05cb43:0xbe2456347bd8d9f7,0x80d95134c8c9bf47:0xf882380af2411720,0.9468478036175028,7
0x80946801bf05cb43:0xbe2456347bd8d9f7,0x80e84c6db64b541f:0x72469eb3951e4a01,0.9459103306877038,8
0x80946801bf05cb43:0xbe2456347bd8d9f7,0x80c34aa0ff3fbb3f:0xcd62866740bceddb,0.9454593482035445,9
0x80946801bf05cb43:0xbe2456347bd8d9f7,0x808566dd35d0d82b:0x3bca18b3f8745548,0.945193749949155,10
0x80946801bf05cb43:0xbe2456347bd8d9f7,0x809b1f8b1470c061:0x58bee43327a0354,0.9447975349454885,11
0x80946801bf05cb43:0xbe2456347bd8d9f7,0x808561984f04c77b:0x9f1330c60613e743,0.9447213293033618,12
0x80946801bf05cb43:0xbe2456347bd8d9f7,0x80945cbfa9557a49:0x37feb8f94225e166,0.9445625997243454,13
0x80946801bf05cb43:0xbe2456347bd8d9f7,0x80dcaf6f2bcf2421:0x52316b4325bf5858,0.944234880419418,14
0x80946801bf05cb43:0xbe2456347bd8d9f7,0x808fc76d88cff329:0x66af509454041bde,0.9442252647571598,15
0x80946801bf05cb43:0xbe2456347bd8d9f7,0x80856175a7aa3151:0xf065277b647fb2e5,0.9437385778898153,16
0x80946801bf05cb43:0xbe2456347bd8d9f7,0x80dcdf5de8d61213:0xa6dac710716c2f18,0.9437154593237694,17
0x80946801bf05cb43:0xbe2456347bd8d9f7,0x808fc7694b93aa41:0x17aab8034a745f7,0.9436369498974566,18
0x80946801bf05cb43:0xbe2456347bd8d9f7,0x80dce80a5ae89331:0xa4e637b7e482671a,0.9434907622535162,19
0x80946801bf05cb43:0xbe2456347bd8d9f7,0x80dd2b9687256931:0xebf310afe34b957a,0.9433457864326964,20
0x8094681f9360706b:0x3c43b8bf1ed32f07,0x80deaafa8a371b7d:0x6705788494ad44dc,0.9475129395218774,1
0x8094681f9360706b:0x3c43b8bf1ed32f07,0x80dd32f351c49747:0xb5843e2804f2d07d,0.940203375523347,2
0x8094681f9360706b:0x3c43b8bf1ed32f07,0x80c259bda867a115:0x9eb1659e01e53c17,0.9399685717938754,3
0x8094681f9360706b:0x3c43b8bf1ed32f07,0x80c366e4443e4e1f:0xc73db973f9e8dc62,0.9391404155249304,4
0x8094681f9360706b:0x3c43b8bf1ed32f07,0x809b2194a7e32c0b:0x6eda9c82a4b79a1,0.9391195135284577,5
0x8094681f9360706b:0x3c43b8bf1ed32f07,0x80c2b4e4a1ceadd9:0xa30a3ec4f0fceb90,0.9381809404343795,6
0x8094681f9360706b:0x3c43b8bf1ed32f07,0x80dc8247293d04e7:0x490889f8b3a01891,0.9362519289243574,7
0x8094681f9360706b:0x3c43b8bf1ed32f07,0x80945d71c7b98595:0x3e57252b28eefc08,0.9359741250604584,8
0x8094681f9360706b:0x3c43b8bf1ed32f07,0x80dd2adbde3e3597:0x2fe95645c0eb432e,0.9355963222320164,9
0x8094681f9360706b:0x3c43b8bf1ed32f07,0x80dcc82f2fa1aa75:0x1c27d72717e300fc,0.9344974009347506,10
0x8094681f9360706b:0x3c43b8bf1ed32f07,0x808572d4766818c9:0x21f6739f3d22456c,0.9326726755138363,11
0x8094681f9360706b:0x3c43b8bf1ed32f07,0x80dc73dc257b79f7:0xb6392f57602a9fe3,0.9324170551574081,12
0x8094681f9360706b:0x3c43b8bf1ed32f07,0x809ac702379fa0a5:0xdcf0553f31fec844,0.9323648043381747,13
0x8094681f9360706b:0x3c43b8bf1ed32f07,0x80c2bf25b3b5582d:0x65495951d8cc5f63,0.9308348205856993,14
0x8094681f9360706b:0x3c43b8bf1ed32f07,0x80ea41f11f7c0c39:0x5cb5eb964229a22c,0.9306802218376165,15
0x8094681f9360706b:0x3c43b8bf1ed32f07,0x80c336d673bc9ae9:0xfc9f9a2e1242c982,0.9305919441662176,16
0x8094681f9360706b:0x3c43b8bf1ed32f07,0x80dcaa594fecb1a7:0xff09b954d3b21afe,0.9298339456752194,17
0x8094681f9360706b:0x3c43b8bf1ed32f07,0x80c2c3547ef68b61:0x29e030c78877e113,0.9291402608763006,18
0x8094681f9360706b:0x3c43b8bf1ed32f07,0x80dcb74b251e5d97:0xb3e457205d0f8568,0.928972393320655,19
0x8094681f9360706b:0x3c43b8bf1ed32f07,0x809ad92b1538e189:0xc8f5919fd9738c95,0.927815424746586,20
0x80952edf389393dd:0xffcb66b72abbf12c,0x80dd33d6c8cb613f:0xeaa8594f1f300bf1,0.9681778344339189,1
